"geo_entity2","index","value","PlotID","Iteration"
"Maui Nui","beta_S",5.25,"439",3
"O'ahu Island","beta_S",3.27272727272727,"141",3
"O'ahu Island","beta_S",2.57142857142857,"143",3
"O'ahu Island","beta_S",3.27272727272727,"173",3
"O'ahu Island","beta_S",7.2,"285",3
"O'ahu Island","beta_S",18,"314",3
"O'ahu Island","beta_S",7.2,"320",3
"O'ahu Island","beta_S",7.2,"376",3
"O'ahu Island","beta_S",7.2,"438",3
"O'ahu Island","beta_S",12,"456",3
"O'ahu Island","beta_S",12,"522",3
"Hawai'i Island","beta_S_PIE",1.31404527341542,"99",3
"Hawai'i Island","beta_S_PIE",1.18449212107434,"189",3
"Hawai'i Island","beta_S_PIE",2.27666124384135,"235",3
"Hawai'i Island","beta_S_PIE",1.47630361421208,"258",3
"Hawai'i Island","beta_S_PIE",1.65465818234391,"281",3
"Hawai'i Island","beta_S_PIE",3.59189004765935,"360",3
"Hawai'i Island","beta_S_PIE",2.44978971109437,"367",3
"Hawai'i Island","beta_S_PIE",1.75059898006505,"392",3
"Hawai'i Island","beta_S_PIE",2.46168682524874,"487",3
"Hawai'i Island","beta_S_PIE",3.24667304791653,"517",3
"Kaua'i Island","beta_S_PIE",0.28727083784222,"194",3
"Kaua'i Island","beta_S_PIE",0.34386704004687,"196",3
"Kaua'i Island","beta_S_PIE",0.945670087180364,"230",3
"Kaua'i Island","beta_S_PIE",0.657512851778381,"295",3
"Kaua'i Island","beta_S_PIE",0.960421148428136,"308",3
"Kaua'i Island","beta_S_PIE",2.77040673437185,"337",3
"Kaua'i Island","beta_S_PIE",1.90987820287149,"339",3
"Kaua'i Island","beta_S_PIE",0.807679436501735,"341",3
"Kaua'i Island","beta_S_PIE",2.75690956972508,"460",3
"Kaua'i Island","beta_S_PIE",2.63868822234676,"523",3
"Maui Nui","beta_S_PIE",2.62131758183714,"35",3
