"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration","qD_pred"
"256",200,"interpolated",0,13.932,13.578,14.286,0.983,0.981,0.984,"Maui Nui","24",10.3193449282619
"257",300,"interpolated",0,15.302,14.863,15.741,0.989,0.988,0.99,"Maui Nui","24",11.2148972883983
"258",400,"interpolated",0,16.228,15.723,16.732,0.992,0.991,0.993,"Maui Nui","24",12.0736654208794
"259",500,"interpolated",0,16.93,16.376,17.483,0.994,0.993,0.994,"Maui Nui","24",12.4512670505219
"260",600,"interpolated",0,17.501,16.912,18.089,0.995,0.994,0.995,"Maui Nui","24",13.0201767734012
"261",700,"interpolated",0,17.984,17.372,18.596,0.996,0.995,0.996,"Maui Nui","24",13.2149384140065
"262",800,"interpolated",0,18.402,17.775,19.028,0.996,0.996,0.996,"Maui Nui","24",13.597802941289
"263",900,"interpolated",0,18.768,18.134,19.401,0.997,0.996,0.997,"Maui Nui","24",13.7569744190531
"264",1000,"interpolated",0,19.092,18.456,19.727,0.997,0.997,0.997,"Maui Nui","24",13.9816212777176
"265",1,"interpolated",0,1,1,1,0.278,0.275,0.281,"Maui Nui","25",1.01907652695323
"266",100,"interpolated",0,6.925,6.752,7.098,0.978,0.977,0.979,"Maui Nui","25",8.52406495953037
"267",200,"interpolated",0,8.658,8.416,8.901,0.986,0.986,0.987,"Maui Nui","25",10.3193449282619
"268",300,"interpolated",0,9.805,9.539,10.072,0.991,0.99,0.991,"Maui Nui","25",11.2148972883983
"269",400,"interpolated",0,10.616,10.347,10.884,0.993,0.993,0.993,"Maui Nui","25",12.0736654208794
"270",500,"interpolated",0,11.213,10.952,11.474,0.995,0.995,0.995,"Maui Nui","25",12.4512670505219
"271",600,"interpolated",0,11.666,11.416,11.915,0.996,0.996,0.996,"Maui Nui","25",13.0201767734012
"272",700,"interpolated",0,12.016,11.78,12.253,0.997,0.997,0.997,"Maui Nui","25",13.2149384140065
"273",800,"interpolated",0,12.294,12.069,12.519,0.998,0.997,0.998,"Maui Nui","25",13.597802941289
"274",900,"interpolated",0,12.517,12.302,12.731,0.998,0.998,0.998,"Maui Nui","25",13.7569744190531
"275",1000,"interpolated",0,12.698,12.493,12.904,0.998,0.998,0.999,"Maui Nui","25",13.9816212777176
"276",1,"interpolated",0,1,1,1,0.287,0.281,0.294,"Maui Nui","26",1.01907652695323
"277",100,"interpolated",0,8.952,8.786,9.117,0.974,0.973,0.976,"Maui Nui","26",8.52406495953037
"278",200,"interpolated",0,10.875,10.626,11.123,0.985,0.984,0.986,"Maui Nui","26",10.3193449282619
"279",300,"interpolated",0,12.149,11.843,12.456,0.989,0.988,0.99,"Maui Nui","26",11.2148972883983
"280",400,"interpolated",0,13.115,12.766,13.465,0.991,0.991,0.992,"Maui Nui","26",12.0736654208794
"281",500,"interpolated",0,13.887,13.504,14.27,0.993,0.993,0.994,"Maui Nui","26",12.4512670505219
"282",600,"interpolated",0,14.522,14.112,14.932,0.994,0.994,0.995,"Maui Nui","26",13.0201767734012
"283",700,"interpolated",0,15.057,14.624,15.49,0.995,0.995,0.995,"Maui Nui","26",13.2149384140065
"284",800,"interpolated",0,15.515,15.062,15.968,0.996,0.995,0.996,"Maui Nui","26",13.597802941289
"285",900,"interpolated",0,15.911,15.44,16.381,0.996,0.996,0.997,"Maui Nui","26",13.7569744190531
"286",1000,"interpolated",0,16.257,15.771,16.743,0.997,0.996,0.997,"Maui Nui","26",13.9816212777176
"287",1,"interpolated",0,1,1,1,0.301,0.297,0.305,"Maui Nui","27",1.01907652695323
"288",100,"interpolated",0,8.295,8.136,8.455,0.978,0.977,0.979,"Maui Nui","27",8.52406495953037
"289",200,"interpolated",0,9.944,9.698,10.19,0.987,0.986,0.988,"Maui Nui","27",10.3193449282619
"290",300,"interpolated",0,11.016,10.709,11.323,0.991,0.99,0.992,"Maui Nui","27",11.2148972883983
"291",400,"interpolated",0,11.796,11.447,12.145,0.993,0.993,0.994,"Maui Nui","27",12.0736654208794
"292",500,"interpolated",0,12.393,12.015,12.771,0.995,0.994,0.995,"Maui Nui","27",12.4512670505219
"293",600,"interpolated",0,12.866,12.469,13.264,0.996,0.995,0.996,"Maui Nui","27",13.0201767734012
"294",700,"interpolated",0,13.252,12.843,13.662,0.996,0.996,0.997,"Maui Nui","27",13.2149384140065
"295",800,"interpolated",0,13.574,13.158,13.99,0.997,0.997,0.997,"Maui Nui","27",13.597802941289
"296",900,"interpolated",0,13.846,13.428,14.264,0.997,0.997,0.998,"Maui Nui","27",13.7569744190531
"297",1000,"interpolated",0,14.08,13.664,14.496,0.998,0.998,0.998,"Maui Nui","27",13.9816212777176
"298",1,"interpolated",0,1,1,1,0.258,0.251,0.265,"Maui Nui","28",1.01907652695323
"299",100,"interpolated",0,9.149,8.985,9.313,0.983,0.982,0.984,"Maui Nui","28",8.52406495953037
"300",200,"interpolated",0,10.538,10.301,10.775,0.989,0.988,0.99,"Maui Nui","28",10.3193449282619
"301",300,"interpolated",0,11.467,11.188,11.746,0.992,0.992,0.993,"Maui Nui","28",11.2148972883983
"302",400,"interpolated",0,12.119,11.812,12.427,0.994,0.994,0.995,"Maui Nui","28",12.0736654208794
"303",500,"interpolated",0,12.597,12.27,12.925,0.996,0.995,0.996,"Maui Nui","28",12.4512670505219
"304",600,"interpolated",0,12.961,12.619,13.302,0.997,0.996,0.997,"Maui Nui","28",13.0201767734012
"305",700,"interpolated",0,13.246,12.896,13.597,0.997,0.997,0.998,"Maui Nui","28",13.2149384140065
"306",800,"interpolated",0,13.477,13.121,13.833,0.998,0.998,0.998,"Maui Nui","28",13.597802941289
"307",900,"interpolated",0,13.667,13.309,14.026,0.998,0.998,0.998,"Maui Nui","28",13.7569744190531
"308",1000,"interpolated",0,13.828,13.47,14.185,0.999,0.998,0.999,"Maui Nui","28",13.9816212777176
"309",1,"interpolated",0,1,1,1,0.277,0.272,0.282,"Maui Nui","29",1.01907652695323
"310",100,"interpolated",0,9.428,9.239,9.618,0.967,0.966,0.968,"Maui Nui","29",8.52406495953037
"311",200,"interpolated",0,11.796,11.552,12.041,0.983,0.982,0.984,"Maui Nui","29",10.3193449282619
"312",300,"interpolated",0,13.109,12.831,13.387,0.99,0.989,0.99,"Maui Nui","29",11.2148972883983
"313",400,"interpolated",0,13.947,13.642,14.252,0.993,0.993,0.994,"Maui Nui","29",12.0736654208794
"314",500,"interpolated",0,14.534,14.207,14.86,0.995,0.995,0.995,"Maui Nui","29",12.4512670505219
"315",600,"interpolated",0,14.973,14.628,15.317,0.996,0.996,0.996,"Maui Nui","29",13.0201767734012
"316",700,"interpolated",0,15.318,14.959,15.676,0.997,0.997,0.997,"Maui Nui","29",13.2149384140065
"317",800,"interpolated",0,15.599,15.228,15.97,0.997,0.997,0.998,"Maui Nui","29",13.597802941289
"318",900,"interpolated",0,15.835,15.455,16.216,0.998,0.998,0.998,"Maui Nui","29",13.7569744190531
"319",1000,"interpolated",0,16.038,15.65,16.426,0.998,0.998,0.998,"Maui Nui","29",13.9816212777176
"320",1,"interpolated",0,1,1,1,0.316,0.313,0.319,"Maui Nui","30",1.01907652695323
"321",100,"interpolated",0,5.055,4.965,5.144,0.992,0.991,0.992,"Maui Nui","30",8.52406495953037
"322",200,"interpolated",0,5.728,5.611,5.844,0.995,0.995,0.995,"Maui Nui","30",10.3193449282619
"323",300,"interpolated",0,6.161,6.046,6.277,0.997,0.996,0.997,"Maui Nui","30",11.2148972883983
"324",400,"interpolated",0,6.444,6.34,6.547,0.998,0.998,0.998,"Maui Nui","30",12.0736654208794
"325",500,"interpolated",0,6.629,6.541,6.716,0.999,0.998,0.999,"Maui Nui","30",12.4512670505219
"326",600,"interpolated",0,6.751,6.68,6.823,0.999,0.999,0.999,"Maui Nui","30",13.0201767734012
"327",700,"interpolated",0,6.833,6.775,6.89,0.999,0.999,0.999,"Maui Nui","30",13.2149384140065
"328",800,"interpolated",0,6.887,6.842,6.932,1,0.999,1,"Maui Nui","30",13.597802941289
"329",900,"interpolated",0,6.924,6.889,6.959,1,1,1,"Maui Nui","30",13.7569744190531
"330",1000,"interpolated",0,6.948,6.922,6.975,1,1,1,"Maui Nui","30",13.9816212777176
"331",1,"interpolated",0,1,1,1,0.241,0.237,0.246,"Maui Nui","31",1.01907652695323
"332",100,"interpolated",0,10.059,9.92,10.197,0.976,0.975,0.977,"Maui Nui","31",8.52406495953037
"333",200,"interpolated",0,11.724,11.511,11.938,0.988,0.987,0.989,"Maui Nui","31",10.3193449282619
"334",300,"interpolated",0,12.665,12.4,12.93,0.992,0.992,0.993,"Maui Nui","31",11.2148972883983
"335",400,"interpolated",0,13.302,13.002,13.602,0.995,0.994,0.995,"Maui Nui","31",12.0736654208794
"336",500,"interpolated",0,13.77,13.446,14.094,0.996,0.996,0.996,"Maui Nui","31",12.4512670505219
"337",600,"interpolated",0,14.132,13.79,14.474,0.997,0.996,0.997,"Maui Nui","31",13.0201767734012
"338",700,"interpolated",0,14.423,14.067,14.78,0.997,0.997,0.998,"Maui Nui","31",13.2149384140065
"339",800,"interpolated",0,14.664,14.296,15.032,0.998,0.998,0.998,"Maui Nui","31",13.597802941289
"340",900,"interpolated",0,14.868,14.49,15.245,0.998,0.998,0.998,"Maui Nui","31",13.7569744190531
"341",1000,"interpolated",0,15.043,14.657,15.429,0.998,0.998,0.999,"Maui Nui","31",13.9816212777176
"342",1,"interpolated",0,1,1,1,0.299,0.294,0.304,"Maui Nui","32",1.01907652695323
"343",100,"interpolated",0,7.741,7.597,7.885,0.985,0.984,0.986,"Maui Nui","32",8.52406495953037
"344",200,"interpolated",0,8.823,8.594,9.053,0.992,0.991,0.992,"Maui Nui","32",10.3193449282619
"345",300,"interpolated",0,9.549,9.26,9.838,0.994,0.993,0.994,"Maui Nui","32",11.2148972883983
"346",400,"interpolated",0,10.124,9.792,10.457,0.995,0.994,0.995,"Maui Nui","32",12.0736654208794
"347",500,"interpolated",0,10.598,10.233,10.962,0.996,0.995,0.996,"Maui Nui","32",12.4512670505219
"348",600,"interpolated",0,10.994,10.605,11.383,0.996,0.996,0.997,"Maui Nui","32",13.0201767734012
"349",700,"interpolated",0,11.328,10.92,11.736,0.997,0.997,0.997,"Maui Nui","32",13.2149384140065
"350",800,"interpolated",0,11.612,11.189,12.035,0.997,0.997,0.998,"Maui Nui","32",13.597802941289
"351",900,"interpolated",0,11.857,11.422,12.291,0.998,0.997,0.998,"Maui Nui","32",13.7569744190531
"352",1000,"interpolated",0,12.068,11.626,12.51,0.998,0.998,0.998,"Maui Nui","32",13.9816212777176
"353",1,"interpolated",0,1,1,1,0.432,0.423,0.44,"Maui Nui","33",1.01907652695323
"354",100,"interpolated",0,8.676,8.471,8.882,0.97,0.969,0.972,"Maui Nui","33",8.52406495953037
"355",200,"interpolated",0,10.965,10.675,11.254,0.982,0.981,0.983,"Maui Nui","33",10.3193449282619
"356",300,"interpolated",0,12.454,12.103,12.806,0.987,0.987,0.988,"Maui Nui","33",11.2148972883983
"357",400,"interpolated",0,13.547,13.146,13.948,0.99,0.99,0.991,"Maui Nui","33",12.0736654208794
"358",500,"interpolated",0,14.403,13.963,14.843,0.992,0.992,0.993,"Maui Nui","33",12.4512670505219
"359",600,"interpolated",0,15.102,14.631,15.572,0.994,0.993,0.994,"Maui Nui","33",13.0201767734012
"360",700,"interpolated",0,15.688,15.193,16.183,0.995,0.994,0.995,"Maui Nui","33",13.2149384140065
"361",800,"interpolated",0,16.189,15.674,16.704,0.995,0.995,0.996,"Maui Nui","33",13.597802941289
"362",900,"interpolated",0,16.623,16.092,17.154,0.996,0.996,0.996,"Maui Nui","33",13.7569744190531
"363",1000,"interpolated",0,17.004,16.46,17.548,0.996,0.996,0.997,"Maui Nui","33",13.9816212777176
"364",1,"interpolated",0,1,1,1,0.326,0.322,0.331,"Maui Nui","34",1.01907652695323
"365",100,"interpolated",0,7.099,6.941,7.257,0.979,0.977,0.98,"Maui Nui","34",8.52406495953037
"366",200,"interpolated",0,8.779,8.522,9.036,0.987,0.986,0.988,"Maui Nui","34",10.3193449282619
"367",300,"interpolated",0,9.908,9.57,10.245,0.99,0.99,0.991,"Maui Nui","34",11.2148972883983
"368",400,"interpolated",0,10.767,10.367,11.167,0.992,0.992,0.993,"Maui Nui","34",12.0736654208794
"369",500,"interpolated",0,11.465,11.02,11.911,0.994,0.993,0.994,"Maui Nui","34",12.4512670505219
"370",600,"interpolated",0,12.053,11.573,12.533,0.995,0.994,0.995,"Maui Nui","34",13.0201767734012
"371",700,"interpolated",0,12.557,12.052,13.062,0.995,0.995,0.996,"Maui Nui","34",13.2149384140065
"372",800,"interpolated",0,12.994,12.471,13.517,0.996,0.996,0.996,"Maui Nui","34",13.597802941289
"373",900,"interpolated",0,13.377,12.841,13.913,0.996,0.996,0.997,"Maui Nui","34",13.7569744190531
"374",1000,"interpolated",0,13.714,13.168,14.26,0.997,0.997,0.997,"Maui Nui","34",13.9816212777176
"375",1,"interpolated",0,1,1,1,0.276,0.271,0.281,"Maui Nui","35",1.01907652695323
"376",100,"interpolated",0,9.443,9.249,9.637,0.979,0.978,0.98,"Maui Nui","35",8.52406495953037
"377",200,"interpolated",0,10.93,10.659,11.201,0.989,0.988,0.99,"Maui Nui","35",10.3193449282619
"378",300,"interpolated",0,11.824,11.506,12.141,0.993,0.992,0.993,"Maui Nui","35",11.2148972883983
"379",400,"interpolated",0,12.457,12.108,12.805,0.995,0.994,0.995,"Maui Nui","35",12.0736654208794
"380",500,"interpolated",0,12.939,12.568,13.309,0.996,0.995,0.996,"Maui Nui","35",12.4512670505219
"381",600,"interpolated",0,13.322,12.934,13.71,0.997,0.996,0.997,"Maui Nui","35",13.0201767734012
"382",700,"interpolated",0,13.636,13.235,14.037,0.997,0.997,0.997,"Maui Nui","35",13.2149384140065
"383",800,"interpolated",0,13.898,13.487,14.31,0.998,0.997,0.998,"Maui Nui","35",13.597802941289
"384",900,"interpolated",0,14.121,13.702,14.541,0.998,0.998,0.998,"Maui Nui","35",13.7569744190531
"385",1000,"interpolated",0,14.314,13.889,14.738,0.998,0.998,0.998,"Maui Nui","35",13.9816212777176
"386",1,"interpolated",0,1,1,1,0.269,0.264,0.274,"Maui Nui","36",1.01907652695323
"387",100,"interpolated",0,9.782,9.654,9.91,0.982,0.982,0.983,"Maui Nui","36",8.52406495953037
"388",200,"interpolated",0,10.843,10.691,10.996,0.993,0.993,0.994,"Maui Nui","36",10.3193449282619
"389",300,"interpolated",0,11.332,11.189,11.474,0.996,0.996,0.997,"Maui Nui","36",11.2148972883983
"390",400,"interpolated",0,11.604,11.485,11.723,0.998,0.998,0.998,"Maui Nui","36",12.0736654208794
"391",500,"interpolated",0,11.764,11.67,11.857,0.999,0.999,0.999,"Maui Nui","36",12.4512670505219
"392",600,"interpolated",0,11.859,11.788,11.93,0.999,0.999,0.999,"Maui Nui","36",13.0201767734012
"393",700,"interpolated",0,11.915,11.863,11.968,1,0.999,1,"Maui Nui","36",13.2149384140065
"394",800,"interpolated",0,11.949,11.911,11.988,1,1,1,"Maui Nui","36",13.597802941289
"395",900,"interpolated",0,11.97,11.942,11.998,1,1,1,"Maui Nui","36",13.7569744190531
"396",1000,"interpolated",0,11.982,11.962,12.002,1,1,1,"Maui Nui","36",13.9816212777176
"397",1,"interpolated",0,1,1,1,0.266,0.262,0.271,"Maui Nui","37",1.01907652695323
"398",100,"interpolated",0,9.974,9.83,10.119,0.977,0.976,0.978,"Maui Nui","37",8.52406495953037
"399",200,"interpolated",0,11.626,11.415,11.836,0.988,0.987,0.988,"Maui Nui","37",10.3193449282619
"400",300,"interpolated",0,12.635,12.393,12.876,0.992,0.991,0.992,"Maui Nui","37",11.2148972883983
"401",400,"interpolated",0,13.347,13.089,13.605,0.994,0.994,0.994,"Maui Nui","37",12.0736654208794
"402",500,"interpolated",0,13.877,13.609,14.145,0.995,0.995,0.996,"Maui Nui","37",12.4512670505219
"403",600,"interpolated",0,14.286,14.011,14.561,0.996,0.996,0.997,"Maui Nui","37",13.0201767734012
"404",700,"interpolated",0,14.61,14.33,14.89,0.997,0.997,0.997,"Maui Nui","37",13.2149384140065
"405",800,"interpolated",0,14.872,14.589,15.156,0.998,0.997,0.998,"Maui Nui","37",13.597802941289
"406",900,"interpolated",0,15.089,14.803,15.374,0.998,0.998,0.998,"Maui Nui","37",13.7569744190531
"407",1000,"interpolated",0,15.27,14.983,15.558,0.998,0.998,0.999,"Maui Nui","37",13.9816212777176
"408",1,"interpolated",0,1,1,1,0.406,0.398,0.414,"Maui Nui","38",1.01907652695323
"409",100,"interpolated",0,8.858,8.721,8.995,0.979,0.979,0.98,"Maui Nui","38",8.52406495953037
"410",200,"interpolated",0,10.291,10.117,10.465,0.99,0.989,0.99,"Maui Nui","38",10.3193449282619
"411",300,"interpolated",0,11.119,10.933,11.306,0.993,0.993,0.994,"Maui Nui","38",11.2148972883983
"412",400,"interpolated",0,11.661,11.468,11.854,0.996,0.995,0.996,"Maui Nui","38",12.0736654208794
"413",500,"interpolated",0,12.029,11.825,12.232,0.997,0.997,0.997,"Maui Nui","38",12.4512670505219
"414",600,"interpolated",0,12.288,12.07,12.505,0.998,0.997,0.998,"Maui Nui","38",13.0201767734012
"415",700,"interpolated",0,12.477,12.243,12.712,0.998,0.998,0.999,"Maui Nui","38",13.2149384140065
"416",800,"interpolated",0,12.623,12.371,12.874,0.999,0.998,0.999,"Maui Nui","38",13.597802941289
"417",900,"interpolated",0,12.738,12.47,13.006,0.999,0.999,0.999,"Maui Nui","38",13.7569744190531
"418",1000,"interpolated",0,12.834,12.551,13.117,0.999,0.999,0.999,"Maui Nui","38",13.9816212777176
"419",1,"interpolated",0,1,1,1,0.341,0.336,0.345,"Maui Nui","39",1.01907652695323
"420",100,"interpolated",0,7.831,7.677,7.985,0.978,0.977,0.979,"Maui Nui","39",8.52406495953037
"421",200,"interpolated",0,9.404,9.194,9.613,0.989,0.988,0.989,"Maui Nui","39",10.3193449282619
"422",300,"interpolated",0,10.342,10.101,10.583,0.992,0.992,0.993,"Maui Nui","39",11.2148972883983
"423",400,"interpolated",0,10.999,10.735,11.263,0.994,0.994,0.995,"Maui Nui","39",12.0736654208794
"424",500,"interpolated",0,11.488,11.204,11.772,0.996,0.995,0.996,"Maui Nui","39",12.4512670505219
"425",600,"interpolated",0,11.867,11.566,12.168,0.997,0.996,0.997,"Maui Nui","39",13.0201767734012
"426",700,"interpolated",0,12.171,11.855,12.486,0.997,0.997,0.998,"Maui Nui","39",13.2149384140065
"427",800,"interpolated",0,12.421,12.092,12.749,0.998,0.997,0.998,"Maui Nui","39",13.597802941289
"428",900,"interpolated",0,12.631,12.292,12.971,0.998,0.998,0.998,"Maui Nui","39",13.7569744190531
"429",1000,"interpolated",0,12.812,12.462,13.162,0.998,0.998,0.999,"Maui Nui","39",13.9816212777176
"430",1,"interpolated",0,1,1,1,0.336,0.33,0.342,"Maui Nui","40",1.01907652695323
"431",100,"interpolated",0,7.96,7.797,8.123,0.976,0.975,0.978,"Maui Nui","40",8.52406495953037
"432",200,"interpolated",0,9.869,9.625,10.114,0.984,0.984,0.985,"Maui Nui","40",10.3193449282619
"433",300,"interpolated",0,11.188,10.899,11.478,0.989,0.988,0.989,"Maui Nui","40",11.2148972883983
"434",400,"interpolated",0,12.155,11.843,12.467,0.992,0.991,0.992,"Maui Nui","40",12.0736654208794
"435",500,"interpolated",0,12.891,12.571,13.211,0.994,0.993,0.994,"Maui Nui","40",12.4512670505219
"436",600,"interpolated",0,13.465,13.147,13.784,0.995,0.995,0.995,"Maui Nui","40",13.0201767734012
"437",700,"interpolated",0,13.922,13.611,14.232,0.996,0.996,0.996,"Maui Nui","40",13.2149384140065
"438",800,"interpolated",0,14.288,13.99,14.587,0.997,0.996,0.997,"Maui Nui","40",13.597802941289
"439",900,"interpolated",0,14.586,14.301,14.87,0.997,0.997,0.998,"Maui Nui","40",13.7569744190531
"440",1000,"interpolated",0,14.828,14.559,15.097,0.998,0.998,0.998,"Maui Nui","40",13.9816212777176
"441",1,"interpolated",0,1,1,1,0.311,0.306,0.315,"Maui Nui","41",1.01907652695323
"442",100,"interpolated",0,7.415,7.177,7.654,0.973,0.971,0.974,"Maui Nui","41",8.52406495953037
"443",200,"interpolated",0,9.702,9.365,10.038,0.981,0.98,0.982,"Maui Nui","41",10.3193449282619
"444",300,"interpolated",0,11.325,10.937,11.714,0.986,0.985,0.987,"Maui Nui","41",11.2148972883983
"445",400,"interpolated",0,12.541,12.117,12.965,0.989,0.989,0.99,"Maui Nui","41",12.0736654208794
"446",500,"interpolated",0,13.492,13.041,13.944,0.992,0.991,0.992,"Maui Nui","41",12.4512670505219
"447",600,"interpolated",0,14.262,13.789,14.736,0.993,0.993,0.993,"Maui Nui","41",13.0201767734012
"448",700,"interpolated",0,14.902,14.41,15.394,0.994,0.994,0.995,"Maui Nui","41",13.2149384140065
"449",800,"interpolated",0,15.443,14.936,15.949,0.995,0.995,0.995,"Maui Nui","41",13.597802941289
"450",900,"interpolated",0,15.907,15.39,16.424,0.996,0.995,0.996,"Maui Nui","41",13.7569744190531
"451",1000,"interpolated",0,16.31,15.784,16.835,0.996,0.996,0.997,"Maui Nui","41",13.9816212777176
"452",1,"interpolated",0,1,1,1,0.353,0.347,0.36,"Maui Nui","42",1.01907652695323
"453",100,"interpolated",0,7.815,7.65,7.979,0.976,0.974,0.977,"Maui Nui","42",8.52406495953037
"454",200,"interpolated",0,9.601,9.376,9.826,0.987,0.986,0.988,"Maui Nui","42",10.3193449282619
"455",300,"interpolated",0,10.626,10.366,10.886,0.992,0.991,0.993,"Maui Nui","42",11.2148972883983
"456",400,"interpolated",0,11.29,11,11.579,0.995,0.994,0.995,"Maui Nui","42",12.0736654208794
"457",500,"interpolated",0,11.759,11.442,12.075,0.996,0.996,0.996,"Maui Nui","42",12.4512670505219
"458",600,"interpolated",0,12.114,11.774,12.454,0.997,0.996,0.997,"Maui Nui","42",13.0201767734012
"459",700,"interpolated",0,12.399,12.038,12.759,0.997,0.997,0.998,"Maui Nui","42",13.2149384140065
"460",800,"interpolated",0,12.636,12.258,13.014,0.998,0.998,0.998,"Maui Nui","42",13.597802941289
"461",900,"interpolated",0,12.84,12.447,13.232,0.998,0.998,0.998,"Maui Nui","42",13.7569744190531
"462",1000,"interpolated",0,13.019,12.614,13.423,0.998,0.998,0.999,"Maui Nui","42",13.9816212777176
"463",1,"interpolated",0,1,1,1,0.256,0.251,0.261,"Maui Nui","43",1.01907652695323
"464",100,"interpolated",0,8.267,8.118,8.415,0.983,0.982,0.984,"Maui Nui","43",8.52406495953037
"465",200,"interpolated",0,9.513,9.313,9.713,0.991,0.99,0.991,"Maui Nui","43",10.3193449282619
"466",300,"interpolated",0,10.297,10.065,10.529,0.993,0.993,0.994,"Maui Nui","43",11.2148972883983
"467",400,"interpolated",0,10.873,10.622,11.123,0.995,0.995,0.995,"Maui Nui","43",12.0736654208794
"468",500,"interpolated",0,11.319,11.058,11.58,0.996,0.996,0.996,"Maui Nui","43",12.4512670505219
"469",600,"interpolated",0,11.674,11.408,11.94,0.997,0.997,0.997,"Maui Nui","43",13.0201767734012
