"m","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL","geo_entity2","iteration","qD_pred"
"838",100,"interpolated",0,11.378,11.207,11.549,0.973,0.972,0.974,"Maui Nui","77",8.06753997015173
"839",200,"interpolated",0,13.274,13.03,13.518,0.986,0.985,0.987,"Maui Nui","77",9.75720113978417
"840",300,"interpolated",0,14.403,14.113,14.694,0.991,0.99,0.991,"Maui Nui","77",10.6052504077115
"841",400,"interpolated",0,15.189,14.866,15.513,0.993,0.993,0.994,"Maui Nui","77",11.4202499144328
"842",500,"interpolated",0,15.772,15.425,16.119,0.995,0.995,0.995,"Maui Nui","77",11.7793426865683
"843",600,"interpolated",0,16.221,15.858,16.585,0.996,0.996,0.996,"Maui Nui","77",12.313873455365
"844",700,"interpolated",0,16.579,16.204,16.954,0.997,0.997,0.997,"Maui Nui","77",12.4950799705531
"845",800,"interpolated",0,16.871,16.49,17.252,0.997,0.997,0.998,"Maui Nui","77",12.8501873565543
"846",900,"interpolated",0,17.114,16.73,17.498,0.998,0.998,0.998,"Maui Nui","77",12.9943040008188
"847",1000,"interpolated",0,17.32,16.936,17.703,0.998,0.998,0.998,"Maui Nui","77",13.1989199939679
"848",1,"interpolated",0,1,1,1,0.433,0.424,0.442,"Maui Nui","78",1.01981110409481
"849",100,"interpolated",0,6.222,6.041,6.404,0.982,0.98,0.983,"Maui Nui","78",8.06753997015173
"850",200,"interpolated",0,7.763,7.471,8.055,0.987,0.986,0.988,"Maui Nui","78",9.75720113978417
"851",300,"interpolated",0,8.926,8.555,9.296,0.99,0.989,0.991,"Maui Nui","78",10.6052504077115
"852",400,"interpolated",0,9.851,9.423,10.279,0.992,0.991,0.992,"Maui Nui","78",11.4202499144328
"853",500,"interpolated",0,10.611,10.143,11.079,0.993,0.993,0.994,"Maui Nui","78",11.7793426865683
"854",600,"interpolated",0,11.247,10.75,11.743,0.994,0.994,0.995,"Maui Nui","78",12.313873455365
"855",700,"interpolated",0,11.785,11.268,12.302,0.995,0.995,0.995,"Maui Nui","78",12.4950799705531
"856",800,"interpolated",0,12.246,11.715,12.776,0.996,0.995,0.996,"Maui Nui","78",12.8501873565543
"857",900,"interpolated",0,12.642,12.102,13.182,0.996,0.996,0.997,"Maui Nui","78",12.9943040008188
"858",1000,"interpolated",0,12.987,12.441,13.533,0.997,0.997,0.997,"Maui Nui","78",13.1989199939679
"859",1,"interpolated",0,1,1,1,0.379,0.373,0.386,"Maui Nui","79",1.01981110409481
"860",100,"interpolated",0,8.425,8.29,8.56,0.977,0.976,0.978,"Maui Nui","79",8.06753997015173
"861",200,"interpolated",0,10.084,9.895,10.273,0.987,0.987,0.988,"Maui Nui","79",9.75720113978417
"862",300,"interpolated",0,11.119,10.904,11.334,0.992,0.991,0.992,"Maui Nui","79",10.6052504077115
"863",400,"interpolated",0,11.835,11.61,12.059,0.994,0.994,0.994,"Maui Nui","79",11.4202499144328
"864",500,"interpolated",0,12.35,12.128,12.573,0.996,0.995,0.996,"Maui Nui","79",11.7793426865683
"865",600,"interpolated",0,12.732,12.518,12.946,0.997,0.997,0.997,"Maui Nui","79",12.313873455365
"866",700,"interpolated",0,13.019,12.818,13.22,0.998,0.997,0.998,"Maui Nui","79",12.4950799705531
"867",800,"interpolated",0,13.238,13.052,13.423,0.998,0.998,0.998,"Maui Nui","79",12.8501873565543
"868",900,"interpolated",0,13.406,13.237,13.575,0.999,0.998,0.999,"Maui Nui","79",12.9943040008188
"869",1000,"interpolated",0,13.535,13.383,13.688,0.999,0.999,0.999,"Maui Nui","79",13.1989199939679
"870",1,"interpolated",0,1,1,1,0.336,0.331,0.341,"Maui Nui","80",1.01981110409481
"871",100,"interpolated",0,9.315,9.092,9.537,0.965,0.964,0.967,"Maui Nui","80",8.06753997015173
"872",200,"interpolated",0,12.141,11.819,12.462,0.977,0.976,0.978,"Maui Nui","80",9.75720113978417
"873",300,"interpolated",0,14.097,13.725,14.469,0.983,0.983,0.984,"Maui Nui","80",10.6052504077115
"874",400,"interpolated",0,15.545,15.144,15.946,0.987,0.987,0.988,"Maui Nui","80",11.4202499144328
"875",500,"interpolated",0,16.665,16.248,17.082,0.99,0.99,0.991,"Maui Nui","80",11.7793426865683
"876",600,"interpolated",0,17.559,17.133,17.985,0.992,0.992,0.992,"Maui Nui","80",12.313873455365
"877",700,"interpolated",0,18.288,17.858,18.719,0.993,0.993,0.994,"Maui Nui","80",12.4950799705531
"878",800,"interpolated",0,18.893,18.461,19.325,0.994,0.994,0.995,"Maui Nui","80",12.8501873565543
"879",900,"interpolated",0,19.401,18.969,19.832,0.995,0.995,0.996,"Maui Nui","80",12.9943040008188
"880",1000,"interpolated",0,19.831,19.402,20.26,0.996,0.996,0.996,"Maui Nui","80",13.1989199939679
"881",1,"interpolated",0,1,1,1,0.317,0.313,0.321,"Maui Nui","81",1.01981110409481
"882",100,"interpolated",0,8.252,8.102,8.401,0.979,0.978,0.98,"Maui Nui","81",8.06753997015173
"883",200,"interpolated",0,9.773,9.571,9.976,0.989,0.988,0.989,"Maui Nui","81",9.75720113978417
"884",300,"interpolated",0,10.657,10.431,10.884,0.993,0.992,0.993,"Maui Nui","81",10.6052504077115
"885",400,"interpolated",0,11.243,11,11.486,0.995,0.995,0.996,"Maui Nui","81",11.4202499144328
"886",500,"interpolated",0,11.656,11.399,11.913,0.996,0.996,0.997,"Maui Nui","81",11.7793426865683
"887",600,"interpolated",0,11.963,11.695,12.231,0.997,0.997,0.998,"Maui Nui","81",12.313873455365
"888",700,"interpolated",0,12.2,11.923,12.478,0.998,0.998,0.998,"Maui Nui","81",12.4950799705531
"889",800,"interpolated",0,12.39,12.105,12.676,0.998,0.998,0.998,"Maui Nui","81",12.8501873565543
"890",900,"interpolated",0,12.547,12.256,12.838,0.999,0.998,0.999,"Maui Nui","81",12.9943040008188
"891",1000,"interpolated",0,12.679,12.383,12.974,0.999,0.999,0.999,"Maui Nui","81",13.1989199939679
"892",1,"interpolated",0,1,1,1,0.25,0.247,0.254,"Maui Nui","82",1.01981110409481
"893",100,"interpolated",0,9.568,9.411,9.725,0.973,0.972,0.974,"Maui Nui","82",8.06753997015173
"894",200,"interpolated",0,11.414,11.216,11.612,0.987,0.987,0.988,"Maui Nui","82",9.75720113978417
"895",300,"interpolated",0,12.364,12.142,12.586,0.993,0.992,0.994,"Maui Nui","82",10.6052504077115
"896",400,"interpolated",0,12.926,12.683,13.169,0.996,0.995,0.996,"Maui Nui","82",11.4202499144328
"897",500,"interpolated",0,13.296,13.035,13.556,0.997,0.997,0.997,"Maui Nui","82",11.7793426865683
"898",600,"interpolated",0,13.561,13.289,13.832,0.998,0.997,0.998,"Maui Nui","82",12.313873455365
"899",700,"interpolated",0,13.763,13.486,14.041,0.998,0.998,0.998,"Maui Nui","82",12.4950799705531
"900",800,"interpolated",0,13.926,13.648,14.205,0.999,0.998,0.999,"Maui Nui","82",12.8501873565543
"901",900,"interpolated",0,14.061,13.785,14.338,0.999,0.999,0.999,"Maui Nui","82",12.9943040008188
"902",1000,"interpolated",0,14.176,13.904,14.448,0.999,0.999,0.999,"Maui Nui","82",13.1989199939679
"903",1,"interpolated",0,1,1,1,0.317,0.313,0.32,"Maui Nui","83",1.01981110409481
"904",100,"interpolated",0,6.608,6.451,6.765,0.982,0.981,0.983,"Maui Nui","83",8.06753997015173
"905",200,"interpolated",0,7.971,7.742,8.199,0.99,0.989,0.991,"Maui Nui","83",9.75720113978417
"906",300,"interpolated",0,8.787,8.515,9.059,0.993,0.993,0.994,"Maui Nui","83",10.6052504077115
"907",400,"interpolated",0,9.339,9.042,9.637,0.995,0.995,0.996,"Maui Nui","83",11.4202499144328
"908",500,"interpolated",0,9.747,9.438,10.057,0.996,0.996,0.997,"Maui Nui","83",11.7793426865683
"909",600,"interpolated",0,10.066,9.753,10.379,0.997,0.997,0.997,"Maui Nui","83",12.313873455365
"910",700,"interpolated",0,10.324,10.013,10.635,0.998,0.997,0.998,"Maui Nui","83",12.4950799705531
"911",800,"interpolated",0,10.536,10.23,10.842,0.998,0.998,0.998,"Maui Nui","83",12.8501873565543
"912",900,"interpolated",0,10.713,10.415,11.012,0.998,0.998,0.999,"Maui Nui","83",12.9943040008188
"913",1000,"interpolated",0,10.863,10.572,11.153,0.999,0.998,0.999,"Maui Nui","83",13.1989199939679
"914",1,"interpolated",0,1,1,1,0.363,0.356,0.37,"Maui Nui","84",1.01981110409481
"915",100,"interpolated",0,5.596,5.51,5.682,0.995,0.994,0.995,"Maui Nui","84",8.06753997015173
"916",200,"interpolated",0,6.036,5.907,6.165,0.996,0.996,0.997,"Maui Nui","84",9.75720113978417
"917",300,"interpolated",0,6.351,6.196,6.507,0.997,0.997,0.998,"Maui Nui","84",10.6052504077115
"918",400,"interpolated",0,6.589,6.414,6.764,0.998,0.998,0.998,"Maui Nui","84",11.4202499144328
"919",500,"interpolated",0,6.773,6.582,6.964,0.998,0.998,0.999,"Maui Nui","84",11.7793426865683
"920",600,"interpolated",0,6.919,6.716,7.123,0.999,0.998,0.999,"Maui Nui","84",12.313873455365
"921",700,"interpolated",0,7.039,6.825,7.253,0.999,0.999,0.999,"Maui Nui","84",12.4950799705531
"922",800,"interpolated",0,7.139,6.917,7.361,0.999,0.999,0.999,"Maui Nui","84",12.8501873565543
"923",900,"interpolated",0,7.224,6.996,7.451,0.999,0.999,0.999,"Maui Nui","84",12.9943040008188
"924",1000,"interpolated",0,7.297,7.065,7.528,0.999,0.999,0.999,"Maui Nui","84",13.1989199939679
"925",1,"interpolated",0,1,1,1,0.373,0.365,0.381,"Maui Nui","85",1.01981110409481
"926",100,"interpolated",0,7.075,6.888,7.263,0.977,0.976,0.979,"Maui Nui","85",8.06753997015173
"927",200,"interpolated",0,8.814,8.558,9.07,0.987,0.986,0.987,"Maui Nui","85",9.75720113978417
"928",300,"interpolated",0,9.888,9.596,10.179,0.991,0.991,0.992,"Maui Nui","85",10.6052504077115
"929",400,"interpolated",0,10.606,10.295,10.917,0.994,0.994,0.994,"Maui Nui","85",11.4202499144328
"930",500,"interpolated",0,11.114,10.793,11.434,0.996,0.995,0.996,"Maui Nui","85",11.7793426865683
"931",600,"interpolated",0,11.488,11.164,11.812,0.997,0.996,0.997,"Maui Nui","85",12.313873455365
"932",700,"interpolated",0,11.771,11.446,12.096,0.998,0.997,0.998,"Maui Nui","85",12.4950799705531
"933",800,"interpolated",0,11.99,11.666,12.313,0.998,0.998,0.998,"Maui Nui","85",12.8501873565543
"934",900,"interpolated",0,12.161,11.84,12.482,0.998,0.998,0.999,"Maui Nui","85",12.9943040008188
"935",1000,"interpolated",0,12.298,11.98,12.616,0.999,0.999,0.999,"Maui Nui","85",13.1989199939679
"936",1,"interpolated",0,1,1,1,0.287,0.283,0.29,"Maui Nui","86",1.01981110409481
"937",100,"interpolated",0,8.015,7.872,8.158,0.976,0.975,0.977,"Maui Nui","86",8.06753997015173
"938",200,"interpolated",0,9.812,9.624,10.001,0.986,0.986,0.987,"Maui Nui","86",9.75720113978417
"939",300,"interpolated",0,10.911,10.699,11.123,0.991,0.991,0.992,"Maui Nui","86",10.6052504077115
"940",400,"interpolated",0,11.652,11.419,11.885,0.994,0.993,0.994,"Maui Nui","86",11.4202499144328
"941",500,"interpolated",0,12.187,11.933,12.441,0.995,0.995,0.996,"Maui Nui","86",11.7793426865683
"942",600,"interpolated",0,12.597,12.324,12.871,0.996,0.996,0.997,"Maui Nui","86",12.313873455365
"943",700,"interpolated",0,12.927,12.635,13.219,0.997,0.997,0.997,"Maui Nui","86",12.4950799705531
"944",800,"interpolated",0,13.203,12.895,13.51,0.997,0.997,0.998,"Maui Nui","86",12.8501873565543
"945",900,"interpolated",0,13.439,13.119,13.759,0.998,0.998,0.998,"Maui Nui","86",12.9943040008188
"946",1000,"interpolated",0,13.646,13.316,13.976,0.998,0.998,0.998,"Maui Nui","86",13.1989199939679
"947",1,"interpolated",0,1,1,1,0.297,0.292,0.301,"Maui Nui","87",1.01981110409481
"948",100,"interpolated",0,7.053,6.892,7.214,0.979,0.978,0.98,"Maui Nui","87",8.06753997015173
"949",200,"interpolated",0,8.697,8.473,8.922,0.987,0.987,0.988,"Maui Nui","87",9.75720113978417
"950",300,"interpolated",0,9.754,9.511,9.997,0.991,0.991,0.992,"Maui Nui","87",10.6052504077115
"951",400,"interpolated",0,10.481,10.239,10.724,0.994,0.994,0.994,"Maui Nui","87",11.4202499144328
"952",500,"interpolated",0,10.997,10.762,11.233,0.996,0.995,0.996,"Maui Nui","87",11.7793426865683
"953",600,"interpolated",0,11.373,11.146,11.6,0.997,0.997,0.997,"Maui Nui","87",12.313873455365
"954",700,"interpolated",0,11.652,11.432,11.872,0.998,0.997,0.998,"Maui Nui","87",12.4950799705531
"955",800,"interpolated",0,11.864,11.649,12.079,0.998,0.998,0.998,"Maui Nui","87",12.8501873565543
"956",900,"interpolated",0,12.027,11.816,12.239,0.999,0.998,0.999,"Maui Nui","87",12.9943040008188
"957",1000,"interpolated",0,12.157,11.947,12.366,0.999,0.999,0.999,"Maui Nui","87",13.1989199939679
"958",1,"interpolated",0,1,1,1,0.339,0.334,0.343,"Maui Nui","88",1.01981110409481
"959",100,"interpolated",0,8.066,7.908,8.223,0.977,0.976,0.978,"Maui Nui","88",8.06753997015173
"960",200,"interpolated",0,9.757,9.538,9.976,0.988,0.987,0.988,"Maui Nui","88",9.75720113978417
"961",300,"interpolated",0,10.739,10.49,10.987,0.992,0.992,0.993,"Maui Nui","88",10.6052504077115
"962",400,"interpolated",0,11.387,11.126,11.649,0.995,0.994,0.995,"Maui Nui","88",11.4202499144328
"963",500,"interpolated",0,11.849,11.583,12.116,0.996,0.996,0.996,"Maui Nui","88",11.7793426865683
"964",600,"interpolated",0,12.196,11.93,12.462,0.997,0.997,0.997,"Maui Nui","88",12.313873455365
"965",700,"interpolated",0,12.464,12.202,12.726,0.998,0.997,0.998,"Maui Nui","88",12.4950799705531
"966",800,"interpolated",0,12.678,12.421,12.934,0.998,0.998,0.998,"Maui Nui","88",12.8501873565543
"967",900,"interpolated",0,12.851,12.602,13.1,0.998,0.998,0.999,"Maui Nui","88",12.9943040008188
"968",1000,"interpolated",0,12.994,12.752,13.236,0.999,0.999,0.999,"Maui Nui","88",13.1989199939679
"969",1,"interpolated",0,1,1,1,0.419,0.411,0.427,"Maui Nui","89",1.01981110409481
"970",100,"interpolated",0,7.513,7.366,7.661,0.979,0.978,0.98,"Maui Nui","89",8.06753997015173
"971",200,"interpolated",0,8.924,8.73,9.119,0.99,0.989,0.991,"Maui Nui","89",9.75720113978417
"972",300,"interpolated",0,9.737,9.514,9.96,0.993,0.993,0.994,"Maui Nui","89",10.6052504077115
"973",400,"interpolated",0,10.313,10.076,10.55,0.995,0.995,0.995,"Maui Nui","89",11.4202499144328
"974",500,"interpolated",0,10.752,10.511,10.993,0.996,0.996,0.996,"Maui Nui","89",11.7793426865683
"975",600,"interpolated",0,11.095,10.855,11.335,0.997,0.997,0.997,"Maui Nui","89",12.313873455365
"976",700,"interpolated",0,11.37,11.133,11.607,0.998,0.997,0.998,"Maui Nui","89",12.4950799705531
"977",800,"interpolated",0,11.592,11.36,11.824,0.998,0.998,0.998,"Maui Nui","89",12.8501873565543
"978",900,"interpolated",0,11.774,11.545,12.002,0.998,0.998,0.999,"Maui Nui","89",12.9943040008188
"979",1000,"interpolated",0,11.924,11.699,12.149,0.999,0.998,0.999,"Maui Nui","89",13.1989199939679
"980",1,"interpolated",0,1,1,1,0.287,0.282,0.292,"Maui Nui","90",1.01981110409481
"981",100,"interpolated",0,7.269,7.096,7.442,0.984,0.983,0.985,"Maui Nui","90",8.06753997015173
"982",200,"interpolated",0,8.522,8.29,8.753,0.99,0.99,0.991,"Maui Nui","90",9.75720113978417
"983",300,"interpolated",0,9.334,9.073,9.596,0.993,0.993,0.994,"Maui Nui","90",10.6052504077115
"984",400,"interpolated",0,9.926,9.647,10.205,0.995,0.995,0.995,"Maui Nui","90",11.4202499144328
"985",500,"interpolated",0,10.385,10.098,10.673,0.996,0.996,0.996,"Maui Nui","90",11.7793426865683
"986",600,"interpolated",0,10.755,10.465,11.045,0.997,0.996,0.997,"Maui Nui","90",12.313873455365
"987",700,"interpolated",0,11.059,10.77,11.347,0.997,0.997,0.997,"Maui Nui","90",12.4950799705531
"988",800,"interpolated",0,11.311,11.027,11.595,0.998,0.997,0.998,"Maui Nui","90",12.8501873565543
"989",900,"interpolated",0,11.523,11.244,11.801,0.998,0.998,0.998,"Maui Nui","90",12.9943040008188
"990",1000,"interpolated",0,11.701,11.43,11.973,0.998,0.998,0.999,"Maui Nui","90",13.1989199939679
"991",1,"interpolated",0,1,1,1,0.301,0.297,0.306,"Maui Nui","91",1.01981110409481
"992",100,"interpolated",0,6.628,6.454,6.803,0.98,0.979,0.981,"Maui Nui","91",8.06753997015173
"993",200,"interpolated",0,8.193,7.953,8.433,0.988,0.987,0.988,"Maui Nui","91",9.75720113978417
"994",300,"interpolated",0,9.199,8.917,9.481,0.992,0.991,0.992,"Maui Nui","91",10.6052504077115
"995",400,"interpolated",0,9.899,9.58,10.217,0.994,0.994,0.995,"Maui Nui","91",11.4202499144328
"996",500,"interpolated",0,10.421,10.07,10.772,0.995,0.995,0.996,"Maui Nui","91",11.7793426865683
"997",600,"interpolated",0,10.834,10.455,11.212,0.996,0.996,0.997,"Maui Nui","91",12.313873455365
"998",700,"interpolated",0,11.174,10.774,11.574,0.997,0.997,0.997,"Maui Nui","91",12.4950799705531
"999",800,"interpolated",0,11.463,11.045,11.88,0.997,0.997,0.998,"Maui Nui","91",12.8501873565543
"1000",900,"interpolated",0,11.713,11.283,12.143,0.998,0.997,0.998,"Maui Nui","91",12.9943040008188
"1001",1000,"interpolated",0,11.932,11.493,12.371,0.998,0.998,0.998,"Maui Nui","91",13.1989199939679
"1002",1,"interpolated",0,1,1,1,0.266,0.26,0.272,"Maui Nui","92",1.01981110409481
"1003",100,"interpolated",0,8.681,8.574,8.789,0.99,0.989,0.991,"Maui Nui","92",8.06753997015173
"1004",200,"interpolated",0,9.388,9.219,9.558,0.995,0.994,0.995,"Maui Nui","92",9.75720113978417
"1005",300,"interpolated",0,9.849,9.635,10.063,0.996,0.996,0.997,"Maui Nui","92",10.6052504077115
"1006",400,"interpolated",0,10.2,9.95,10.449,0.997,0.996,0.997,"Maui Nui","92",11.4202499144328
"1007",500,"interpolated",0,10.481,10.2,10.761,0.997,0.997,0.998,"Maui Nui","92",11.7793426865683
"1008",600,"interpolated",0,10.714,10.406,11.021,0.998,0.998,0.998,"Maui Nui","92",12.313873455365
"1009",700,"interpolated",0,10.911,10.58,11.243,0.998,0.998,0.998,"Maui Nui","92",12.4950799705531
"1010",800,"interpolated",0,11.083,10.731,11.435,0.998,0.998,0.999,"Maui Nui","92",12.8501873565543
"1011",900,"interpolated",0,11.234,10.864,11.605,0.999,0.998,0.999,"Maui Nui","92",12.9943040008188
"1012",1000,"interpolated",0,11.369,10.984,11.755,0.999,0.999,0.999,"Maui Nui","92",13.1989199939679
"1013",1,"interpolated",0,1,1,1,0.277,0.27,0.285,"Maui Nui","93",1.01981110409481
"1014",100,"interpolated",0,8.564,8.419,8.709,0.987,0.985,0.988,"Maui Nui","93",8.06753997015173
"1015",200,"interpolated",0,9.447,9.22,9.674,0.994,0.993,0.994,"Maui Nui","93",9.75720113978417
"1016",300,"interpolated",0,9.992,9.709,10.275,0.995,0.995,0.996,"Maui Nui","93",10.6052504077115
"1017",400,"interpolated",0,10.419,10.098,10.74,0.996,0.996,0.997,"Maui Nui","93",11.4202499144328
"1018",500,"interpolated",0,10.77,10.423,11.117,0.997,0.996,0.997,"Maui Nui","93",11.7793426865683
"1019",600,"interpolated",0,11.064,10.7,11.428,0.997,0.997,0.998,"Maui Nui","93",12.313873455365
"1020",700,"interpolated",0,11.312,10.939,11.686,0.998,0.997,0.998,"Maui Nui","93",12.4950799705531
"1021",800,"interpolated",0,11.525,11.147,11.903,0.998,0.998,0.998,"Maui Nui","93",12.8501873565543
"1022",900,"interpolated",0,11.708,11.33,12.086,0.998,0.998,0.998,"Maui Nui","93",12.9943040008188
"1023",1000,"interpolated",0,11.867,11.492,12.242,0.999,0.998,0.999,"Maui Nui","93",13.1989199939679
"1024",1,"interpolated",0,1,1,1,0.242,0.235,0.248,"Maui Nui","94",1.01981110409481
"1025",100,"interpolated",0,11.928,11.792,12.063,0.98,0.979,0.98,"Maui Nui","94",8.06753997015173
"1026",200,"interpolated",0,13.188,13.027,13.348,0.992,0.992,0.992,"Maui Nui","94",9.75720113978417
"1027",300,"interpolated",0,13.789,13.623,13.954,0.995,0.995,0.996,"Maui Nui","94",10.6052504077115
"1028",400,"interpolated",0,14.153,13.994,14.312,0.997,0.997,0.997,"Maui Nui","94",11.4202499144328
"1029",500,"interpolated",0,14.396,14.25,14.542,0.998,0.998,0.998,"Maui Nui","94",11.7793426865683
"1030",600,"interpolated",0,14.565,14.435,14.696,0.999,0.998,0.999,"Maui Nui","94",12.313873455365
"1031",700,"interpolated",0,14.686,14.572,14.8,0.999,0.999,0.999,"Maui Nui","94",12.4950799705531
"1032",800,"interpolated",0,14.772,14.674,14.871,0.999,0.999,0.999,"Maui Nui","94",12.8501873565543
"1033",900,"interpolated",0,14.835,14.751,14.918,0.999,0.999,1,"Maui Nui","94",12.9943040008188
"1034",1000,"interpolated",0,14.88,14.81,14.95,1,0.999,1,"Maui Nui","94",13.1989199939679
"1035",1,"interpolated",0,1,1,1,0.245,0.242,0.248,"Maui Nui","95",1.01981110409481
"1036",100,"interpolated",0,8.907,8.753,9.06,0.976,0.975,0.978,"Maui Nui","95",8.06753997015173
"1037",200,"interpolated",0,10.547,10.323,10.772,0.988,0.988,0.989,"Maui Nui","95",9.75720113978417
"1038",300,"interpolated",0,11.465,11.187,11.742,0.993,0.992,0.993,"Maui Nui","95",10.6052504077115
"1039",400,"interpolated",0,12.105,11.795,12.415,0.994,0.994,0.995,"Maui Nui","95",11.4202499144328
"1040",500,"interpolated",0,12.603,12.277,12.928,0.996,0.995,0.996,"Maui Nui","95",11.7793426865683
"1041",600,"interpolated",0,13.006,12.677,13.335,0.996,0.996,0.996,"Maui Nui","95",12.313873455365
"1042",700,"interpolated",0,13.338,13.013,13.663,0.997,0.997,0.997,"Maui Nui","95",12.4950799705531
"1043",800,"interpolated",0,13.613,13.298,13.929,0.997,0.997,0.998,"Maui Nui","95",12.8501873565543
"1044",900,"interpolated",0,13.842,13.54,14.144,0.998,0.998,0.998,"Maui Nui","95",12.9943040008188
"1045",1000,"interpolated",0,14.032,13.745,14.32,0.998,0.998,0.998,"Maui Nui","95",13.1989199939679
"1046",1,"interpolated",0,1,1,1,0.297,0.293,0.301,"Maui Nui","96",1.01981110409481
"1047",100,"interpolated",0,9.2,9.042,9.357,0.973,0.972,0.974,"Maui Nui","96",8.06753997015173
"1048",200,"interpolated",0,11.159,10.949,11.37,0.985,0.985,0.986,"Maui Nui","96",9.75720113978417
"1049",300,"interpolated",0,12.339,12.101,12.577,0.99,0.99,0.991,"Maui Nui","96",10.6052504077115
